achieve,1.00000000
achievement,0.50000000
achievements,0.50000000
acknowledge,0.33333333
acknowledgement,0.50000000
acquire,0.57142857
acquit,1.00000000
acrid,-1.00000000
acridly,-1.00000000
acridness,-1.00000000
acrimonious,-1.00000000
acrimoniously,-1.00000000
acrimony,-1.00000000
act,0.12500000
action,0.00000000
active,0.50000000
activist,0.00000000
actual,0.00000000
actualise,1.00000000
actuality,0.00000000
actualize,1.00000000
actually,0.00000000
acumen,1.00000000
adamant,-1.00000000
adamantly,-1.00000000
adaptability,0.50000000
adaptable,0.50000000
adaptive,0.50000000
add,0.33333333
addict,-0.50000000
addiction,-0.50000000
adept,0.50000000
adeptly,0.50000000
adequate,0.50000000
adhere,0.50000000
adherence,0.50000000
adherent,0.50000000
adhesion,0.50000000
adjoin,0.00000000
adjourn,0.00000000
adjudge,0.00000000
adjudicate,0.00000000
adjure,0.00000000
adjust,1.00000000
admirable,1.00000000
admirably,1.00000000
admiration,1.00000000
admire,1.00000000
admirer,1.00000000
admiring,1.00000000
admiringly,1.00000000
admission,0.50000000
admit,0.33333333
admittedly,1.00000000
admonish,-1.00000000
admonisher,-1.00000000
admonishingly,-1.00000000
admonishment,-1.00000000
admonition,-1.00000000
adolescents,0.00000000
adopt,0.50000000
adorable,1.00000000
adore,1.00000000
adored,1.00000000
adorer,1.00000000
adoring,1.00000000
adoringly,1.00000000
adorn,0.50000000
adrift,-0.50000000
adroit,1.00000000
adroitly,1.00000000
adulate,1.00000000
adulation,1.00000000
adulatory,1.00000000
adulterate,-1.00000000
adulterated,-1.00000000
adulteration,-1.00000000
advance,0.87500000
advanced,0.50000000
advantage,0.50000000
advantageous,1.00000000
advantages,0.50000000
adventure,0.50000000
adventuresome,1.00000000
adventurism,1.00000000
adventurous,0.50000000
adversarial,-0.50000000
adversary,-0.50000000
adverse,-0.50000000
adversity,-1.00000000
advice,0.50000000
advisable,0.50000000
advocacy,1.00000000
advocate,1.00000000
affability,0.50000000
affable,1.00000000
affably,0.50000000
affect,0.00000000
affectation,-0.50000000
affected,0.00000000
affection,1.00000000
affectionate,1.00000000
affiance,1.00000000
affinity,0.50000000
affirm,1.00000000
affirmation,1.00000000
affirmative,0.50000000
afflict,-0.50000000
affliction,-0.50000000
afflictive,-1.00000000
affluence,0.50000000
affluent,0.50000000
afford,0.50000000
affordable,0.50000000
affront,-1.00000000
afloat,0.50000000
afraid,-1.00000000
against,-0.50000000
age,0.00000000
aggrandise,0.00000000
aggrandize,0.00000000
aggravate,-1.00000000
aggravating,-1.00000000
aggravation,-1.00000000
aggression,-1.00000000
aggressive,-1.00000000
aggressiveness,-1.00000000
aggressor,-1.00000000
aggrieve,-1.00000000
aggrieved,-1.00000000
aghast,-1.00000000
agile,0.50000000
agilely,0.50000000
agility,0.50000000
agitate,0.00000000
agitated,-1.00000000
agitation,-1.00000000
agitator,-1.00000000
agnise,0.00000000
agnize,0.00000000
agonies,-1.00000000
agonize,-1.00000000
agonizing,-1.00000000
agonizingly,-1.00000000
agony,-1.00000000
agree,0.80000000
agreeability,1.00000000
agreeable,0.75000000
agreeableness,1.00000000
agreeably,1.00000000
agreement,0.50000000
aha,0.00000000
aid,1.00000000
ail,-0.50000000
ailment,-0.50000000
aim,0.00000000
aimless,-1.00000000
air,0.00000000
airs,-0.50000000
alarm,-0.50000000
alarmed,-1.00000000
alarming,-1.00000000
alarmingly,-1.00000000
alas,-1.00000000
alert,0.00000000
alienate,-0.50000000
alienated,-0.50000000
alienation,-0.50000000
all-time,0.00000000
allay,1.00000000
allegation,-1.00000000
allegations,-1.00000000
allege,0.00000000
allegorize,0.00000000
allergic,-0.50000000
alleviate,1.00000000
alliance,0.00000000
alliances,0.00000000
allow,0.50000000
allowable,0.50000000
allure,1.00000000
alluring,1.00000000
alluringly,1.00000000
allusion,0.00000000
allusions,0.00000000
ally,1.00000000
almighty,1.00000000
aloof,-1.00000000
altercation,-0.50000000
although,-0.50000000
altogether,0.00000000
altruist,1.00000000
altruistic,1.00000000
altruistically,1.00000000
amaze,-1.00000000
amazed,1.00000000
amazement,1.00000000
amazing,1.00000000
amazingly,1.00000000
ambiguity,-1.00000000
ambiguous,-1.00000000
ambition,0.00000000
ambitious,0.50000000
ambitiously,0.50000000
ambivalence,-1.00000000
ambivalent,-1.00000000
ambush,-0.50000000
ameliorate,1.00000000
amenable,1.00000000
amend,1.00000000
amenity,0.50000000
amiability,1.00000000
amiabily,1.00000000
amiable,1.00000000
amicability,1.00000000
amicable,1.00000000
amicably,1.00000000
amiss,-1.00000000
amity,0.50000000
amnesty,0.50000000
amount,0.00000000
amour,1.00000000
ample,0.50000000
amplify,0.00000000
amply,0.50000000
amputate,-0.50000000
amuse,1.00000000
amusement,1.00000000
amusing,1.00000000
amusingly,1.00000000
analyse,0.00000000
analytical,0.00000000
analyze,0.00000000
anarchism,-1.00000000
anarchist,-1.00000000
anarchistic,-1.00000000
anarchy,-1.00000000
anemic,-0.50000000
angel,0.50000000
angelic,1.00000000
anger,-1.00000000
angrily,-1.00000000
angriness,-1.00000000
angry,-1.00000000
anguish,-1.00000000
animate,0.50000000
animated,0.50000000
animosity,-1.00000000
annihilate,-1.00000000
annihilation,-1.00000000
announce,1.00000000
annoy,-1.00000000
annoyance,-1.00000000
annoyed,-1.00000000
annoying,-1.00000000
annoyingly,-1.00000000
annul,-1.00000000
anomalous,-0.50000000
anomaly,-0.50000000
answer,0.25000000
antagonism,-1.00000000
antagonist,-0.50000000
antagonistic,-1.00000000
antagonize,-1.00000000
anti-,-1.00000000
anti-American,-1.00000000
anti-Israeli,-1.00000000
anti-Semites,-1.00000000
anti-US,-1.00000000
anti-occupation,-1.00000000
anti-proliferation,-1.00000000
anti-social,-1.00000000
anti-white,-1.00000000
anticipate,0.00000000
antipathy,-1.00000000
antiquated,-1.00000000
antithetical,-1.00000000
anxieties,-1.00000000
anxiety,-1.00000000
anxious,-1.00000000
anxiously,-1.00000000
anxiousness,-1.00000000
anyhow,0.00000000
anyway,0.00000000
anyways,0.00000000
apathetic,-1.00000000
apathetically,-0.95000000
apathy,-1.00000000
ape,-1.00000000
apocalypse,-1.00000000
apocalyptic,-1.00000000
apologist,-1.00000000
apologists,-1.00000000
apostle,1.00000000
apotheosis,1.00000000
appal,-1.00000000
appall,-1.00000000
appalled,-1.00000000
appalling,-1.00000000
appallingly,-1.00000000
apparent,0.00000000
apparently,0.00000000
appeal,0.00000000
appealing,1.00000000
appear,0.00000000
appearance,0.00000000
appease,1.00000000
append,0.00000000
applaud,1.00000000
apply,0.00000000
appoint,1.00000000
appreciable,0.50000000
appreciate,1.00000000
appreciation,1.00000000
appreciative,1.00000000
appreciatively,1.00000000
appreciativeness,1.00000000
apprehend,-0.66666667
apprehension,-1.00000000
apprehensions,-1.00000000
apprehensive,-1.00000000
apprehensively,-1.00000000
approach,0.50000000
appropriate,0.00000000
approval,0.50000000
approve,0.50000000
approximate,0.00000000
apt,0.50000000
aptitude,0.50000000
aptly,0.50000000
arbitrary,-1.00000000
arcane,-1.00000000
archaic,-1.00000000
ardent,1.00000000
ardently,1.00000000
ardor,1.00000000
arduous,-1.00000000
arduously,-1.00000000
argue,0.00000000
argument,-0.50000000
argumentative,-1.00000000
arguments,-0.50000000
arise,0.00000000
aristocratic,0.50000000
arousal,1.00000000
arouse,0.00000000
arousing,1.00000000
arrange,0.50000000
arrest,-0.66666667
arresting,1.00000000
arrive,0.00000000
arrogance,-1.00000000
arrogant,-1.00000000
arrogantly,-1.00000000
arrogate,0.00000000
articulate,0.00000000
artificial,-0.50000000
ascend,0.50000000
ascendant,1.00000000
ascertain,0.33333333
ascertainable,1.00000000
ashamed,-1.00000000
asinine,-1.00000000
asininely,-1.00000000
asinininity,-1.00000000
ask,0.00000000
askance,-1.00000000
asperse,-1.00000000
aspersion,-1.00000000
aspersions,-1.00000000
asphyxiate,-1.00000000
aspiration,1.00000000
aspirations,1.00000000
aspire,0.00000000
assail,-1.00000000
assassin,-1.00000000
assassinate,-0.50000000
assault,-1.00000000
assay,0.00000000
assent,1.00000000
assert,0.33333333
assertions,1.00000000
assertive,0.50000000
assess,0.00000000
assessment,0.00000000
assessments,0.00000000
asset,0.50000000
asseverate,0.00000000
assiduous,1.00000000
assiduously,1.00000000
assign,0.00000000
assist,1.00000000
assoil,1.00000000
assuage,1.00000000
assume,0.00000000
assumption,0.00000000
assurance,0.50000000
assurances,0.50000000
assure,0.33333333
assuredly,1.00000000
astonish,1.00000000
astonished,1.00000000
astonishing,1.00000000
astonishingly,1.00000000
astonishment,1.00000000
astound,1.00000000
astounded,1.00000000
astounding,1.00000000
astoundingly,1.00000000
astray,-0.50000000
astronomic,0.00000000
astronomical,0.00000000
astronomically,0.00000000
astute,1.00000000
astutely,1.00000000
asunder,-1.00000000
asylum,0.50000000
atone,1.00000000
atrocious,-1.00000000
atrocities,-1.00000000
atrocity,-1.00000000
atrophy,-1.00000000
attach,0.00000000
attack,-1.00000000
attain,0.25000000
attainable,0.50000000
attempt,0.00000000
attend,0.00000000
attentive,1.00000000
attest,1.00000000
attitude,0.00000000
attitudes,0.00000000
attract,0.00000000
attraction,1.00000000
attractive,1.00000000
attractively,1.00000000
attune,0.50000000
audacious,-1.00000000
audaciously,-1.00000000
audaciousness,-1.00000000
audacity,-1.00000000
augur,0.00000000
auspicate,0.00000000
auspicious,1.00000000
austere,-1.00000000
authentic,0.50000000
authoritarian,-0.50000000
authoritative,0.50000000
autocrat,-1.00000000
autocratic,-1.00000000
autonomous,0.50000000
avail,0.00000000
avalanche,-1.00000000
avarice,-1.00000000
avaricious,-1.00000000
avariciously,-1.00000000
avenge,-1.00000000
aver,0.00000000
averse,-1.00000000
aversion,-1.00000000
avert,-1.00000000
avid,1.00000000
avidly,1.00000000
avoid,-0.60000000
avoidance,-0.50000000
await,1.00000000
awaken,0.00000000
award,0.50000000
aware,0.00000000
awareness,0.00000000
awe,1.00000000
awed,1.00000000
awesome,1.00000000
awesomely,1.00000000
awesomeness,1.00000000
awestruck,1.00000000
awful,-1.00000000
awfully,-1.00000000
awfulness,-1.00000000
awkward,-1.00000000
awkwardness,-1.00000000
ax,-1.00000000
babble,-1.00000000
baby,0.00000000
back,0.50000000
backbite,-1.00000000
backbiting,-1.00000000
backbone,0.50000000
backward,-1.00000000
backwardness,-1.00000000
bad,-1.00000000
badly,-1.00000000
baffle,-1.00000000
baffled,-1.00000000
bafflement,-1.00000000
baffling,-1.00000000
bag,-0.50000000
bait,-1.00000000
balanced,0.50000000
balk,-1.00000000
ban,-1.00000000
banal,-1.00000000
banalize,-1.00000000
bandage,0.00000000
bane,-1.00000000
bang,-0.50000000
banish,-1.00000000
banishment,-1.00000000
bankrupt,-1.00000000
banter,0.00000000
bar,-1.00000000
barbarian,-1.00000000
barbaric,-1.00000000
barbarically,-1.00000000
barbarity,-1.00000000
barbarous,-1.00000000
barbarously,-1.00000000
barely,-0.50000000
barf,0.00000000
bargain,1.00000000
barrack,-1.00000000
barren,-1.00000000
barricade,-1.00000000
baseless,-1.00000000
bash,-1.00000000
bashful,-1.00000000
basic,0.50000000
basically,0.00000000
bask,1.00000000
bastard,-1.00000000
batons,0.00000000
batten,0.00000000
battered,-0.50000000
battering,-0.50000000
battle,-0.50000000
battle-lines,-1.00000000
battlefield,-0.50000000
battleground,-1.00000000
batty,-1.00000000
be,0.00000000
beacon,0.50000000
bear,0.11111111
bearish,-0.50000000
beast,-1.00000000
beastly,-1.00000000
beat,-0.60000000
beatify,1.00000000
beauteous,1.00000000
beautiful,1.00000000
beautifully,1.00000000
beautify,0.50000000
beauty,1.00000000
becharm,1.00000000
becloud,-1.00000000
bed,0.00000000
bedaze,0.00000000
bedevil,-1.00000000
bedim,-1.00000000
bedlam,-1.00000000
bedlamite,-1.00000000
beep,0.00000000
befit,1.00000000
befitting,1.00000000
befog,-1.00000000
befool,-1.00000000
befoul,-1.00000000
befriend,1.00000000
befuddle,-1.00000000
beg,-1.00000000
beggar,-0.50000000
beggarly,-1.00000000
begging,-1.00000000
begin,0.00000000
begrudge,-1.00000000
beguile,0.00000000
behave,0.00000000
belabor,-1.00000000
belated,-0.50000000
beleaguer,-1.00000000
belie,-1.00000000
belief,0.00000000
beliefs,0.00000000
believable,1.00000000
believe,0.33333333
belittle,-1.00000000
belittled,-1.00000000
belittling,-1.00000000
bellicose,-1.00000000
belligerence,-1.00000000
belligerent,-1.00000000
belligerently,-1.00000000
belong,0.25000000
beloved,1.00000000
bemoan,-1.00000000
bemoaning,-1.00000000
bemock,-1.00000000
bemuse,0.00000000
bemused,-1.00000000
benefactor,0.50000000
beneficent,1.00000000
beneficial,0.75000000
beneficially,1.00000000
beneficiary,1.00000000
benefit,1.00000000
benefits,0.50000000
benevolence,1.00000000
benevolent,1.00000000
benign,0.50000000
bent,-0.50000000
beplaster,0.00000000
berate,-1.00000000
bereave,-1.00000000
bereavement,-1.00000000
bereft,-1.00000000
berserk,-1.00000000
beseech,0.00000000
beset,-0.50000000
besides,0.00000000
besiege,-0.50000000
besmirch,-1.00000000
best,0.00000000
best-known,1.00000000
best-performing,1.00000000
best-selling,0.50000000
bestial,-1.00000000
bestow,0.50000000
bet,0.00000000
betoken,0.00000000
betray,-1.00000000
betrayal,-1.00000000
betrayals,-1.00000000
betrayer,-1.00000000
betroth,1.00000000
better,1.00000000
better-known,1.00000000
better-than-expected,1.00000000
bewail,-1.00000000
beware,-0.50000000
bewilder,-0.50000000
bewildered,-1.00000000
bewildering,-1.00000000
bewilderingly,-1.00000000
bewilderment,-1.00000000
bewitch,0.66666667
bias,-1.00000000
biased,-1.00000000
biases,-1.00000000
bicker,-1.00000000
bickering,-1.00000000
bid,0.00000000
bid-rigging,-0.50000000
big,0.00000000
bill,0.00000000
bind,-0.33333333
binge,-1.00000000
birr,0.00000000
birth,1.00000000
bitch,-1.00000000
bitchy,-1.00000000
bite,-1.00000000
biting,-1.00000000
bitingly,-1.00000000
bitter,-1.00000000
bitterly,-1.00000000
bitterness,-1.00000000
bizarre,-1.00000000
blab,-1.00000000
blabber,-1.00000000
black,-0.50000000
blackball,-1.00000000
blackguard,-1.00000000
blackmail,-0.50000000
blah,-1.00000000
blame,-1.00000000
blameless,1.00000000
blameworthy,-1.00000000
bland,-1.00000000
blandish,0.00000000
blare,0.00000000
blaspheme,-1.00000000
blasphemous,-1.00000000
blasphemy,-1.00000000
blast,-0.66666667
blasted,-1.00000000
blatant,-1.00000000
blatantly,-1.00000000
blather,-1.00000000
bleak,-1.00000000
bleakly,-1.00000000
bleakness,-1.00000000
bleed,-0.50000000
blemish,-1.00000000
bless,1.00000000
blessing,1.00000000
blind,-0.50000000
blinding,-1.00000000
blindingly,-1.00000000
blindness,-0.50000000
blindside,-1.00000000
bliss,1.00000000
blissful,1.00000000
blissfully,1.00000000
blister,-1.00000000
blistering,-1.00000000
blithe,1.00000000
bloated,-1.00000000
block,-0.92307692
blockade,-1.00000000
blockhead,-1.00000000
blood,-0.25000000
bloodshed,-1.00000000
bloodthirsty,-1.00000000
bloody,-0.50000000
bloom,0.50000000
blossom,0.50000000
blow,-0.30769231
blunder,-0.50000000
blundering,-1.00000000
blunders,-1.00000000
blunt,-1.00000000
blur,-1.00000000
blurt,-1.00000000
boast,0.00000000
boastful,-1.00000000
bobble,-1.00000000
bode,0.00000000
bodge,-1.00000000
boggle,-1.00000000
bogus,-1.00000000
boil,0.00000000
boiling,-1.00000000
boisterous,-1.00000000
bold,1.00000000
boldly,1.00000000
boldness,1.00000000
bollix,-1.00000000
bollocks,-1.00000000
bolster,1.00000000
bolt,0.00000000
bomb,-1.00000000
bombard,-1.00000000
bombardment,-1.00000000
bombastic,-1.00000000
bondage,-1.00000000
bonk,-1.00000000
bonkers,-1.00000000
bonny,1.00000000
bonus,0.50000000
boo,0.00000000
boob,-1.00000000
book,-1.00000000
boom,-1.00000000
booming,0.50000000
boost,1.00000000
bop,-1.00000000
bore,-1.00000000
boredom,-1.00000000
boring,-1.00000000
botch,-1.00000000
bother,-1.00000000
bothersome,-1.00000000
bottom,0.50000000
bound,-0.50000000
boundless,1.00000000
bountiful,1.00000000
bowdlerize,-1.00000000
boycott,-0.50000000
brabble,-1.00000000
brace,0.50000000
brag,0.00000000
braggart,-1.00000000
bragger,-1.00000000
brains,1.00000000
brainwash,-1.00000000
brainy,1.00000000
branch,0.00000000
brand,-1.00000000
brash,-1.00000000
brashly,-1.00000000
brashness,-1.00000000
brat,-1.00000000
bravado,-1.00000000
brave,1.00000000
bravery,1.00000000
brazen,-1.00000000
brazenly,-1.00000000
brazenness,-1.00000000
breach,-1.00000000
break,-0.88888889
break-point,-1.00000000
breakdown,-0.50000000
breakthrough,0.50000000
breakthroughs,0.50000000
breastfeed,0.00000000
breathlessness,1.00000000
breathtaking,1.00000000
breathtakingly,1.00000000
bright,0.50000000
brighten,0.50000000
brightness,0.50000000
brilliance,0.50000000
brilliant,1.00000000
brilliantly,1.00000000
brimstone,-1.00000000
bring,0.00000000
brisk,0.50000000
bristle,-1.00000000
brittle,-0.50000000
broad,0.50000000
broad-based,0.00000000
broke,-0.50000000
broken-hearted,-1.00000000
brood,0.00000000
brook,-1.00000000
brotherly,0.50000000
browbeat,-1.00000000
bruise,-1.00000000
brusque,-1.00000000
brutal,-1.00000000
brutalising,-1.00000000
brutalities,-1.00000000
brutality,-1.00000000
brutalize,-1.00000000
brutalizing,-1.00000000
brutally,-1.00000000
brute,-1.00000000
brutish,-1.00000000
buck,0.00000000
buckle,-0.50000000
bug,-0.50000000
build,0.50000000
bulky,-0.50000000
bull,0.50000000
bullies,-1.00000000
bullish,0.50000000
bully,-1.00000000
bullyingly,-1.00000000
bum,-0.50000000
bumble,-1.00000000
bump,-0.75000000
bumpy,-0.50000000
bunco,-1.00000000
bungle,-1.00000000
bungler,-1.00000000
bunk,-1.00000000
buoyant,0.50000000
burden,0.00000000
burdensome,-1.00000000
burdensomely,-1.00000000
burn,-0.71428571
burst,-1.00000000
bury,-1.00000000
bushel,1.00000000
bust,-1.00000000
busy,0.00000000
busybody,-1.00000000
butcher,-1.00000000
butchery,-1.00000000
byzantine,-1.00000000
ca-ca,0.00000000
cabbage,-1.00000000
cackle,-1.00000000
cajole,-1.00000000
calamities,-1.00000000
calamitous,-1.00000000
calamitously,-1.00000000
calamity,-1.00000000
calculate,0.00000000
call,-0.06250000
callous,-1.00000000
calm,0.00000000
calming,1.00000000
calmness,0.50000000
calumniate,-1.00000000
calumniation,-1.00000000
calumnies,-1.00000000
calumnious,-1.00000000
calumniously,-1.00000000
calumny,-1.00000000
can,-1.00000000
cancer,-0.50000000
cancerous,-0.50000000
candid,1.00000000
candor,1.00000000
cannibal,-1.00000000
cannibalize,-1.00000000
canvas,0.00000000
canvass,0.00000000
capability,0.50000000
capable,0.50000000
capably,0.50000000
capitalize,0.50000000
capitulate,-0.50000000
capricious,-1.00000000
capriciously,-1.00000000
capriciousness,-1.00000000
capsize,-0.50000000
captivate,1.00000000
captivating,1.00000000
captivation,1.00000000
captive,-0.50000000
capture,-0.25000000
care,-0.50000000
carefree,1.00000000
careful,0.50000000
careless,-1.00000000
carelessness,-1.00000000
caricature,-1.00000000
cark,-1.00000000
carnage,-1.00000000
carp,-1.00000000
carry,0.15789474
cartoon,-0.50000000
cartoonish,-1.00000000
cash-strapped,-0.50000000
cast,-0.50000000
castigate,-1.00000000
casualty,-0.50000000
cat,0.00000000
cataclysm,-1.00000000
cataclysmal,-1.00000000
cataclysmic,-1.00000000
cataclysmically,-1.00000000
catalyst,1.00000000
catastrophe,-1.00000000
catastrophes,-1.00000000
catastrophic,-1.00000000
catastrophically,-1.00000000
catch,-0.14285714
catchy,1.00000000
cater,0.00000000
cause,0.00000000
caustic,-1.00000000
caustically,-1.00000000
cautionary,-1.00000000
cautious,-0.50000000
cave,-0.50000000
ceaseless,0.00000000
cede,-1.00000000
celebrate,1.00000000
celebrated,1.00000000
celebration,1.00000000
celebratory,1.00000000
celebrity,0.50000000
censor,-1.00000000
censure,-1.00000000
central,0.00000000
cerebrate,0.00000000
certain,0.00000000
certainly,0.00000000
certified,0.00000000
chafe,-1.00000000
chaff,0.00000000
chaffer,0.00000000
chagrin,-1.00000000
challenge,-0.50000000
challenging,-0.50000000
champ,0.50000000
champion,0.50000000
chance,0.00000000
channelise,0.00000000
channelize,0.00000000
chant,0.00000000
chaos,-1.00000000
chaotic,-1.00000000
charge,-0.23076923
charisma,-1.00000000
charismatic,1.00000000
charitable,0.50000000
charity,0.50000000
charm,1.00000000
charming,1.00000000
charmingly,1.00000000
chaste,1.00000000
chasten,-1.00000000
chastise,-1.00000000
chastisement,-1.00000000
chat,0.00000000
chatter,0.00000000
chatterbox,-1.00000000
cheap,-1.00000000
cheapen,-1.00000000
cheat,-1.00000000
cheater,-1.00000000
check,-0.09090909
cheer,1.00000000
cheerful,1.00000000
cheerless,-1.00000000
cheery,1.00000000
cherish,1.00000000
cherished,1.00000000
cherub,1.00000000
chic,1.00000000
chide,-1.00000000
childish,-1.00000000
chill,0.00000000
chilly,-0.50000000
chink,-1.00000000
chit,-1.00000000
chit-chat,0.00000000
chitchat,0.00000000
chivalrous,1.00000000
chivalry,1.00000000
choke,-1.00000000
choose,0.50000000
chop,-0.33333333
choppy,-0.50000000
chore,-0.50000000
chronic,-0.50000000
chuck,0.00000000
chum,0.50000000
circumscribe,-1.00000000
circumvent,-1.00000000
civil,0.50000000
civility,1.00000000
civilization,0.50000000
civilize,0.50000000
claim,0.00000000
clamber,0.00000000
clamor,-0.50000000
clamorous,-0.50000000
clandestine,0.00000000
clap,1.00000000
clapperclaw,-1.00000000
clarity,0.50000000
clash,-1.00000000
classic,0.50000000
claver,0.00000000
claxon,0.00000000
clean,0.50000000
cleanliness,0.50000000
cleanse,0.50000000
clear,1.00000000
clear-cut,1.00000000
clearer,1.00000000
clearly,1.00000000
clever,1.00000000
cliche,-1.00000000
cliched,-1.00000000
click,0.00000000
climb,0.50000000
cling,0.00000000
clique,-0.50000000
cloak,-0.50000000
clog,-1.00000000
close,-0.50000000
closeness,1.00000000
clothe,0.00000000
cloud,-1.00000000
clout,1.00000000
clumsy,-1.00000000
co-operation,0.50000000
coarse,-0.50000000
coax,1.00000000
cocky,-1.00000000
cod,-1.00000000
coddle,0.50000000
coerce,-1.00000000
coercion,-1.00000000
coercive,-1.00000000
cogent,1.00000000
cogitate,0.00000000
cognise,0.00000000
cognizance,0.00000000
cognizant,0.00000000
cognize,0.00000000
cohere,0.50000000
coherence,1.00000000
coherent,0.50000000
cohesion,0.50000000
cohesive,0.50000000
coif,1.00000000
coiffe,1.00000000
coiffure,1.00000000
coin,0.00000000
cold,-0.50000000
coldly,-1.00000000
collapse,-1.00000000
collar,-1.00000000
collide,-1.00000000
collude,-1.00000000
collusion,-1.00000000
colorful,0.50000000
colossal,0.50000000
comb,0.00000000
combative,-0.50000000
combust,-1.00000000
come,-0.07692308
comeback,0.50000000
comedy,-0.50000000
comely,1.00000000
comfort,1.00000000
comfortable,0.50000000
comfortably,0.50000000
comforting,1.00000000
comical,-0.50000000
commemorate,0.00000000
commence,0.00000000
commend,0.66666667
commendable,1.00000000
commendably,1.00000000
commensurate,0.50000000
comment,0.00000000
commentator,0.00000000
commiserate,-1.00000000
commit,0.00000000
commitment,0.50000000
commodious,0.50000000
commonplace,-0.50000000
commonsense,0.50000000
commonsensible,0.50000000
commonsensibly,0.50000000
commonsensical,0.50000000
commotion,-1.00000000
commove,0.00000000
compact,0.50000000
compass,0.00000000
compassion,1.00000000
compassionate,1.00000000
compatible,0.50000000
compel,-1.00000000
compelling,1.00000000
compensate,0.00000000
competence,0.50000000
competency,0.50000000
competent,0.50000000
competitive,0.50000000
competitiveness,0.50000000
complacent,-1.00000000
complain,-1.00000000
complaining,-1.00000000
complaint,-1.00000000
complaints,-1.00000000
complement,0.75000000
complete,0.00000000
completely,0.00000000
complex,-0.50000000
compliant,1.00000000
complicate,-0.50000000
complicated,-0.50000000
complication,-0.50000000
complicit,-1.00000000
compliment,1.00000000
complimentary,1.00000000
comprehend,0.00000000
comprehensive,0.50000000
compromise,0.50000000
compromises,0.50000000
compulsion,-1.00000000
compulsive,-1.00000000
compulsory,-0.50000000
comrades,1.00000000
con,0.00000000
concede,-1.00000000
conceit,-1.00000000
conceited,-1.00000000
conceivable,1.00000000
conceive,0.00000000
concern,0.00000000
concerned,-1.00000000
concerning,0.00000000
concerns,-1.00000000
concerted,0.00000000
concession,-0.50000000
concessions,-0.50000000
conciliate,1.00000000
conciliatory,1.00000000
conclude,0.00000000
conclusive,0.50000000
concoct,0.00000000
concord,1.00000000
concrete,0.50000000
concur,1.00000000
condemn,-0.80000000
condemnable,-1.00000000
condemnation,-1.00000000
condescend,-1.00000000
condescending,-1.00000000
condescendingly,-1.00000000
condescension,-1.00000000
condolence,-1.00000000
condolences,-1.00000000
condone,1.00000000
conducive,0.50000000
confab,0.00000000
confabulate,0.00000000
confer,0.00000000
confess,-1.00000000
confession,-1.00000000
confessions,-1.00000000
confide,0.00000000
confidence,1.00000000
confident,1.00000000
confine,-0.66666667
confirm,1.00000000
conflict,-1.00000000
confound,-1.00000000
confounded,-0.50000000
confounding,-0.50000000
confront,-1.00000000
confrontation,-1.00000000
confrontational,-0.50000000
confuse,-1.00000000
confused,-1.00000000
confusing,-1.00000000
confusion,-1.00000000
confute,-1.00000000
congenial,1.00000000
congest,-1.00000000
congested,-0.50000000
congestion,-0.50000000
congratulate,1.00000000
congratulations,1.00000000
congratulatory,1.00000000
conjecture,0.00000000
conjure,0.00000000
connote,0.00000000
conquer,-0.66666667
